RegionID,SizeRank,RegionName,RegionType,StateName,11/4/2017,11/11/2017,11/18/2017,11/25/2017,12/2/2017,12/9/2017,12/16/2017,12/23/2017,12/30/2017,1/6/2018,1/13/2018,1/20/2018,1/27/2018,2/3/2018,2/10/2018,2/17/2018,2/24/2018,3/3/2018,3/10/2018,3/17/2018,3/24/2018,3/31/2018,4/7/2018,4/14/2018,4/21/2018,4/28/2018,5/5/2018,5/12/2018,5/19/2018,5/26/2018,6/2/2018,6/9/2018,6/16/2018,6/23/2018,6/30/2018,7/7/2018,7/14/2018,7/21/2018,7/28/2018,8/4/2018,8/11/2018,8/18/2018,8/25/2018,9/1/2018,9/8/2018,9/15/2018,9/22/2018,9/29/2018,10/6/2018,10/13/2018,10/20/2018,10/27/2018,11/3/2018,11/10/2018,11/17/2018,11/24/2018,12/1/2018,12/8/2018,12/15/2018,12/22/2018,12/29/2018,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,3/2/2019,3/9/2019,3/16/2019,3/23/2019,3/30/2019,4/6/2019,4/13/2019,4/20/2019,4/27/2019,5/4/2019,5/11/2019,5/18/2019,5/25/2019,6/1/2019,6/8/2019,6/15/2019,6/22/2019,6/29/2019,7/6/2019,7/13/2019,7/20/2019,7/27/2019,8/3/2019,8/10/2019,8/17/2019,8/24/2019,8/31/2019,9/7/2019,9/14/2019,9/21/2019,9/28/2019,10/5/2019,10/12/2019,10/19/2019,10/26/2019,11/2/2019,11/9/2019,11/16/2019,11/23/2019,11/30/2019,12/7/2019,12/14/2019,12/21/2019,12/28/2019,1/4/2020,1/11/2020,1/18/2020,1/25/2020,2/1/2020,2/8/2020,2/15/2020,2/22/2020,2/29/2020,3/7/2020,3/14/2020,3/21/2020,3/28/2020,4/4/2020,4/11/2020,4/18/2020,4/25/2020,5/2/2020,5/9/2020,5/16/2020,5/23/2020,5/30/2020,6/6/2020,6/13/2020,6/20/2020,6/27/2020,7/4/2020,7/11/2020,7/18/2020,7/25/2020,8/1/2020,8/8/2020,8/15/2020,8/22/2020,8/29/2020,9/5/2020,9/12/2020,9/19/2020,9/26/2020,10/3/2020,10/10/2020,10/17/2020,10/24/2020,10/31/2020,11/7/2020,11/14/2020,11/21/2020,11/28/2020,12/5/2020,12/12/2020,12/19/2020,12/26/2020,1/2/2021,1/9/2021,1/16/2021,1/23/2021,1/30/2021,2/6/2021,2/13/2021,2/20/2021,2/27/2021,3/6/2021,3/13/2021,3/20/2021,3/27/2021,4/3/2021,4/10/2021,4/17/2021,4/24/2021,5/1/2021,5/8/2021,5/15/2021,5/22/2021,5/29/2021,6/5/2021,6/12/2021,6/19/2021,6/26/2021,7/3/2021,7/10/2021,7/17/2021,7/24/2021,7/31/2021,8/7/2021,8/14/2021,8/21/2021,8/28/2021,9/4/2021,9/11/2021,9/18/2021,9/25/2021,10/2/2021,10/9/2021,10/16/2021,10/23/2021,10/30/2021,11/6/2021,11/13/2021,11/20/2021,11/27/2021,12/4/2021,12/11/2021,12/18/2021,12/25/2021,1/1/2022,1/8/2022,1/15/2022,1/22/2022,1/29/2022,2/5/2022,2/12/2022,2/19/2022,2/26/2022,3/5/2022,3/12/2022,3/19/2022,3/26/2022,4/2/2022,4/9/2022,4/16/2022,4/23/2022,4/30/2022,5/7/2022,5/14/2022,5/21/2022,5/28/2022,6/4/2022,6/11/2022,6/18/2022,6/25/2022,7/2/2022
394849,41,"Memphis, TN",Msa,TN,196365,196600,196693,194212,191192,187915,184545,183281,181619,180191,178903,178435,178458,178482,179126,178540,178517,178494,178108,178576,179067,180261,181455,183093,184943,186113,186909,186909,186926,188541,190952,194440,197723,199619,200789,201047,201281,201726,202685,203622,204640,204897,204429,204429,204558,205003,205682,205892,205892,205892,205892,205892,205892,205331,204862,204652,203505,202920,202182,199139,197009,195815,194680,195780,197676,197697,198189,198025,197767,198940,199736,201492,203130,204301,206290,207870,209041,211241,212645,215162,217971,220191,222064,222226,221782,220871,220193,220030,220030,220147,220358,220358,220335,219984,219304,219304,219327,219538,219515,218556,217538,217070,217538,218474,219492,219984,220218,220475,220475,220475,220265,220885,220885,220861,220374,218794,217910,216529,215846,216080,216941,219492,223214,226046,228878,230049,229136,229136,228668,229628,230657,231804,234145,236720,239669,242033,244257,245193,247745,249594,249711,251092,250882,251350,253667,253456,252520,251116,247628,243180,240840,237586,235315,233573,231567,232971,234329,238606,242656,242450,240185,237923,234982,233152,232024,229897,229671,230420,232573,234682,235741,236856,238470,239695,240195,241670,243600,246075,248945,250220,250470,252745,254750,258250,262498,263998,265248,264248,262498,261223,259948,259923,259900,259900,259900,261175,263075,264450,266363,266360,264835,264735,264448,264450,266350,267600,268800,271144,271644,272141,272839,271995,272839,272316,271194,269694,266100,261125,256250,252500,250000,250000,250000,247500,245000,242250,239375,236875,234350,232100,231225,233725,238750,243750,250000,256250,261225,267475,272450,274950,274975,273725,273500,274725
394935,42,"Oklahoma City, OK",Msa,OK,231027,231002,230255,228761,228537,228537,228537,228786,229010,229010,229035,229483,229508,229802,230798,232217,234683,236879,238373,240427,241697,243266,244884,245171,245893,246590,247437,248184,248632,248632,248159,247686,247486,247461,247661,248034,248184,247586,246630,245236,243368,242372,241635,240664,240239,240613,240859,240859,240761,239740,239867,241112,242307,243477,243334,242089,240894,239749,238896,238871,239145,240016,241386,243353,245569,247188,249653,251421,252691,255056,257546,260061,263049,264543,265191,266436,268403,270762,273103,275095,274721,273956,272237,270221,269872,269374,268721,268721,268198,267689,267097,265837,264079,262098,260828,259598,258866,258866,258866,259887,260534,261218,261866,261492,260870,260210,260210,260544,261654,262277,261654,260698,259587,258965,260033,261278,263271,265736,267158,268403,270021,271266,272511,274180,275300,275948,275948,275524,274628,275001,276222,278438,280803,282795,285310,288074,291585,294299,296341,297462,296585,295116,293321,291428,290061,289561,289289,288816,288778,288531,287311,287062,286965,287057,288038,288146,290675,292969,293285,293282,289464,286429,285101,285058,286299,287057,289123,290867,293475,296152,298126,300605,302673,304823,306970,308223,310520,313620,317748,322725,326202,327452,327452,327225,327250,327460,326485,325257,322532,322297,321636,319363,318338,315113,313710,313710,312585,312085,311238,309600,308700,307814,307326,306526,305856,304828,302953,301876,303296,305781,308360,310247,311298,313113,315283,318746,321028,322269,324804,328594,333052,338550,342975,347075,350893,354770,358475,360000,362665,365360,367445,368695,368695,367250,366000,364250,360000,355725,351975,349975,349950,347475,344600,340850
394807,43,"Louisville-Jefferson County, KY",Msa,KY,243346,242099,241107,238549,236386,234478,232569,232455,232073,232569,233714,236259,240699,245674,251501,255420,258868,261706,265243,269060,271961,275485,277037,277063,277088,277317,277572,279862,282381,283679,284697,284926,284926,284900,284900,282381,279836,278335,275790,275536,275444,274299,274299,274541,274632,274734,274713,273835,272817,272333,271999,272762,272533,271286,270370,267953,266426,265383,263881,262609,261337,259937,259034,259772,261044,263181,266629,269683,272482,275790,278335,280879,283424,286223,288997,291819,295127,297443,299758,301797,303451,304698,304927,304341,303196,301949,300702,300270,300015,298743,297445,294901,291325,288755,286211,284938,284835,283588,282316,279769,277340,275813,273269,270726,267927,264339,261801,260274,257984,256712,255433,253709,252437,252182,252157,252837,254873,256400,258741,262075,267014,272129,278490,284089,288539,292331,293832,296351,297623,299939,302255,303527,304825,307344,309889,311695,313986,311721,309431,308896,306606,306581,306555,305283,305028,305028,303756,302509,299111,293283,286947,280573,276636,274899,274941,273745,272384,270131,267131,264634,262245,260745,260498,261245,261993,262743,262990,263240,264240,265993,268493,270745,273745,276743,280220,283468,285468,287731,289731,291359,293609,295098,296348,298223,299206,299706,299731,299706,299700,298752,298627,298627,297402,296100,293700,292450,293306,293306,293319,292069,288713,286188,283425,280925,279425,279200,279473,279745,279970,280195,279445,277948,277237,277237,277987,278735,278445,276945,275445,275673,276673,278423,280925,283450,285975,290725,292225,292475,294725,294725,296975,299225,299225,297835,295810,293035,290535,290700,290475,290250,290250,289725,289725,290350
394669,44,"Hartford, CT",Msa,CT,304361,303053,301744,300382,299047,299020,298993,298993,299020,299020,301157,305723,310770,316058,319263,319770,320037,320091,322491,325428,329434,334108,335740,337075,337075,337235,338491,339559,340654,341161,340974,341001,340066,339479,339479,339479,339318,337235,333497,328396,324390,321720,320358,320358,320358,320358,320358,320358,320358,320358,320358,320304,320304,320304,320304,320117,319877,319637,319637,319877,320117,320358,320358,320358,320358,320358,320358,320358,320358,320382,320408,,,,,333470,335606,338277,339612,340974,341775,343111,343111,343110,344419,344419,345514,345487,344152,341508,337770,335393,332749,331387,331360,331067,331040,331040,331040,331040,331040,331040,329705,327061,324417,321746,320411,320384,320358,320358,320358,320358,320358,320251,320010,320010,319770,319877,320117,320117,323028,327059,332400,338543,342575,345247,346609,347143,347116,347116,348425,351122,355128,359134,364235,368214,371979,375958,378869,381540,383115,387121,389792,392462,394625,391955,389284,386494,381687,379042,376398,373875,374002,372837,372965,371773,371773,371747,370428,370428,368872,368872,368635,366024,363624,362305,362305,364784,367394,368910,370620,372225,374950,379725,385700,391700,390563,388288,386038,386038,389450,394225,396500,396500,396725,391950,387175,381150,373650,368650,364900,359650,359650,357175,353450,352475,349975,349950,349700,347175,346950,346950,347175,348200,347200,347200,345975,344950,343675,340950,339675,342175,344675,347400,349925,349925,349925,349925,349900,353675,358675,363675,368675,372400,376175,381200,388475,389750,388475,387200,381575,376575,372850,369125,367475,369975,373475,375725,376975,379475,384700,387425,390950,390950
395022,45,"Richmond, VA",Msa,VA,309875,309888,309772,307209,306568,305297,304015,302964,301041,299096,297148,295635,296661,298609,301710,304517,307337,311157,314743,318601,321933,325676,328498,331061,333366,333494,334795,336051,336566,337822,337803,337057,336032,334763,333737,333214,333214,333227,333349,333359,332821,331526,329867,328331,327042,325774,324748,323364,321333,319795,318488,317552,317511,316347,314822,312731,311234,310091,309066,308580,307542,307516,307504,307516,307542,309875,311174,312469,315276,317839,322846,328869,333752,337316,339994,341626,342924,344731,347282,349751,351411,351168,349655,348476,347826,347569,347813,347826,348069,348454,347201,345906,343356,340908,339097,336560,335278,334009,333214,333202,333189,333163,331779,330254,328318,325781,324627,323602,322987,322987,324017,325286,327593,329900,331177,331571,331828,331668,331922,333847,335116,336811,339377,342184,346029,349361,351925,353860,355026,356823,359387,362150,364829,367905,369943,372434,375010,378317,381393,383099,384355,383740,383753,383828,383635,383892,383379,383379,383059,382162,381393,380124,379510,379666,382308,385710,388733,391208,391220,392416,393919,396406,397756,397050,397050,397063,397963,398975,399463,399725,399975,400225,401963,404350,407710,411458,413789,415139,414534,413541,412008,410533,410775,410520,410495,408493,405483,402958,399448,398925,397515,396038,394550,391575,389123,386664,385651,385264,386389,387825,387713,388575,388823,389440,392328,393690,395693,396416,396526,397064,397039,397971,399846,404221,407918,411917,416739,420014,423092,424923,426103,427567,431067,435701,438676,437438,433538,428050,,413055,407202,404732,406541,408261,413566,415061,415525,414521,415447,419172,422281,424059,421581,414106
394910,46,"New Orleans, LA",Msa,LA,263275,262525,262000,261050,258975,257200,255725,253475,252225,250975,249950,249925,249900,249900,249675,249450,249475,249500,251000,253500,255975,258475,260950,262825,265225,267700,268975,270575,271700,272975,274200,274700,274925,273675,272450,271200,270450,270425,270175,270175,269675,269675,269300,268075,266850,265625,264975,264950,264425,264050,264075,264075,264600,264975,264475,263225,261725,260450,259450,259450,259675,259575,259575,259100,258800,258675,258925,260050,262375,264875,267125,269000,270725,272225,273725,275725,275750,275800,275800,276050,277300,278500,279748,279998,279973,279723,279475,279225,278750,277975,276975,275975,275225,275000,275000,275000,275000,275000,275000,275000,275000,275000,275000,275000,274975,274100,273600,273475,272225,271600,270600,269325,269100,268950,267950,266850,266850,267000,268000,269000,269000,268975,269200,270450,272574,275099,277374,278624,279000,279500,280975,282475,284975,287059,288309,289559,290034,290800,292075,293175,294200,295850,297575,300200,302700,305200,307225,308475,309700,309700,308675,306200,303725,302725,302500,304438,305688,304438,303187,301975,300725,302100,303098,303098,303823,302673,301675,300925,299700,299100,298850,298656,299131,299481,299706,302175,305950,309725,313975,316725,319975,324950,330700,334675,337425,338675,338700,339475,339475,338250,336750,336750,335750,334500,332250,328750,326225,324975,323725,323700,323475,322225,322225,322250,322500,324750,326000,327225,329725,332225,333475,333250,333250,332969,332969,333219,331969,331250,332500,332500,334469,337969,338969,341466,341623,339370,341520,341520,341331,340084,340434,340411,338475,336200,331200,328700,328450,328225,328225,328000,328225,329225,328225,327225
394425,47,"Buffalo, NY",Msa,NY,189404,188097,185507,182238,179649,178367,178341,177792,177766,177740,177740,177740,177766,178838,180434,182879,185468,187011,189365,192045,194661,197302,199133,200546,201853,201853,203423,204730,206064,208679,209176,209176,209150,209124,209124,209124,209124,208889,208653,208352,207829,207699,206652,205672,205946,206077,207045,206522,204155,201775,199473,198427,197669,196387,196152,195106,194556,193249,190869,189535,188227,188227,188253,189561,190869,191627,192909,194216,195524,197355,198663,199866,201984,204599,206979,208392,208889,208889,210432,213047,214381,216996,218304,218304,219585,218539,218539,218565,218592,219638,219638,219612,216970,214355,211739,209124,208889,208653,208601,208104,207058,207058,207006,207267,205933,203553,200807,198192,196884,196649,196649,196884,198192,198192,198192,198192,198192,198192,198192,198192,199329,201134,202703,205319,206796,207842,210458,211791,213125,214459,217048,220945,224842,230073,232715,235330,237712,239516,243413,246028,247596,246837,242914,238991,235042,231355,230047,230047,230047,232662,232662,230073,229838,225940,222567,218644,216028,216002,216264,216238,213858,211242,209124,209935,209961,211269,213907,215791,219709,223620,228675,233450,237200,242175,244700,247425,249944,252219,255969,258494,262225,264950,266175,268673,267435,264935,262460,257463,254950,254725,252200,252175,252175,248650,247400,243650,238675,236075,232325,231075,230825,229675,229675,229675,229900,229788,229788,228563,227338,225225,222725,222725,222725,223725,223725,222225,220950,220950,220950,220950,220950,219675,219450,217200,215975,217250,219975,224850,229560,232060,233335,234685,233688,231188,229913,228438,230950,234675,237200,239925,239950,241200,243675,246175
395012,48,"Raleigh, NC",Msa,NC,354130,352884,351882,351857,351882,351906,351808,351588,351031,348587,346265,345287,345753,348197,351839,354283,355597,358016,360485,364127,368722,372412,375834,377301,377594,377594,376615,376395,376395,377348,377350,376103,375201,374247,374223,374978,374659,373412,370992,369504,368282,367084,367060,366571,365593,365337,364115,361670,358957,355303,352639,351417,351417,351637,351637,351148,351051,350806,350317,349609,348509,347531,346920,346896,346896,347409,348729,349951,351784,354937,358627,362834,366876,369321,371765,373693,376347,378792,379989,381822,381847,381847,381847,381211,381187,380478,378034,375612,373168,371152,369955,368735,367538,366620,366595,366571,366571,366571,366595,366595,366595,366487,365241,364019,362772,361414,360216,357772,355218,352994,351747,351747,351882,351906,351906,351677,351433,351433,352679,355352,358994,362636,365987,368456,371166,372388,371338,368892,365225,363811,364418,366840,370509,374368,378767,382458,385880,388104,389106,389717,389937,390157,390377,390988,391012,393456,395191,395563,395563,393143,393852,395111,396817,398639,397172,397363,399164,399164,398265,395736,392927,392784,393294,394316,395440,396120,396125,396087,394399,392229,391653,391586,392560,393186,394192,395647,396775,398195,399430,399767,399522,400770,403407,406140,408885,410138,410000,409050,410025,412525,414750,416950,418450,418450,419975,422723,425223,427539,428039,427791,427791,428200,428950,429950,428725,427250,426250,426225,427369,428844,430088,430360,430442,430229,429710,429438,429438,428438,427463,426488,425263,424975,425725,426973,426973,430748,436223,443150,450650,455511,458036,459861,464562,467950,471700,474200,474498,476935,480185,485185,490978,495040,497790,498790
394388,49,"Birmingham, AL",Msa,AL,228028,226865,225782,224222,223137,222164,221794,221384,220089,219507,218345,217459,217937,217884,217884,219205,222180,226780,233123,238383,242835,246271,248670,250784,252106,252634,253117,253645,254201,255890,258269,259617,260383,259751,257399,256051,255246,255246,256541,256896,256380,255349,255084,255224,255224,254959,252739,250394,247751,245346,243834,242803,242565,242533,242565,242803,243041,243099,243099,243099,242861,242835,243892,243892,244024,244024,244288,246932,252086,257372,261364,264033,264298,264324,265904,268520,271137,275076,278518,281162,283805,284862,285100,285100,285100,286629,287951,289405,291669,292016,292781,292676,291733,290466,288379,287031,285736,286712,288034,288701,288701,288437,288437,289118,290175,290439,289673,288325,287241,285384,283534,282239,280944,280184,280184,280184,280184,280686,281743,282927,284048,284841,285079,285635,285836,286281,286307,285862,285836,286184,287505,290148,292792,295904,299341,301469,302817,302876,302083,302360,302360,303067,303067,300662,299435,297433,296112,296112,295752,295224,293902,291285,289004,285497,281558,279165,277675,277675,277675,277450,277450,277450,278675,280073,280098,280098,280648,281225,281051,281051,280839,281913,283336,284586,285509,285060,286035,287285,288300,289200,291700,294225,297325,300075,300350,300325,299700,298450,297200,295975,295000,293750,292500,290000,288725,289925,291150,293650,293749,292524,291274,289199,289100,290375,292875,297450,301200,303175,304761,305986,307236,307736,307400,306150,303854,302604,301129,299088,298134,296909,294659,291700,284725,275975,268450,264700,263700,263925,262863,257888,253888,251138,250950,253200,260925,267200,273763,281488,281488,281488,281175,280075,282075,284575
395053,50,"Salt Lake City, UT",Msa,UT,375719,375602,375484,373833,372662,371725,371725,371947,372439,373587,373810,374625,375327,377225,379111,378553,378553,377022,378639,383324,387985,394542,397822,398993,401335,401463,401697,402845,401697,400737,401440,401346,401557,402400,400550,400643,402751,403454,404602,404602,402283,399697,398526,397354,397354,397481,396099,394248,390734,387888,384609,382735,382254,381352,382055,382055,381364,382067,382301,382512,383795,384027,384238,384027,383915,384480,385885,388228,390383,392825,394447,396790,400468,404467,409639,413387,415764,416924,417884,419032,420168,422546,424297,424309,424332,423161,421644,421656,420484,417908,415565,413199,411793,411536,411302,410505,410482,410271,408358,406812,404493,402830,402634,402658,403768,404963,407071,409390,410833,411981,412215,413410,415753,418118,420438,421609,423741,427254,431092,435775,440460,445145,450701,455388,455620,452973,445922,438168,432288,428845,428868,431761,435596,438969,442699,445217,448646,452511,456981,459769,461877,464009,465157,467031,468171,466649,464330,462011,461830,463548,464720,465657,464653,464434,464391,464558,463364,464797,468359,471943,476723,478111,478111,480501,486500,498233,510183,520009,526507,527333,533410,539220,544750,550000,542500,536225,536225,536225,550975,560500,562750,566475,562975,565950,573450,579475,586950,590700,592700,594925,592450,591225,589225,584500,582000,579500,578500,578725,579975,581225,577588,573863,570113,565088,559975,556225,552475,552475,557225,563450,567200,570975,574950,580975,588442,594442,601967,608467,615998,621473,617723,611448,611425,609950,616200,623725,625000,631250,637500,640613,643113,645613,651863,661250,672500,680000,680000,678750,678000,676750,676750,673000,665000,657475
395031,51,"Rochester, NY",Msa,NY,181452,180137,178821,178795,178795,178795,178795,178795,178795,178795,178795,178795,181426,185372,189345,193818,196448,197764,200368,202499,204657,207288,208629,211260,212523,213865,216469,217759,219600,220889,220889,220889,220889,219574,216969,214338,211471,208840,207498,204867,202473,202236,202236,202789,202789,201710,200395,199842,199579,198290,196975,195554,193186,191844,190529,189319,190634,192555,194002,196396,197711,198448,200947,203026,205657,209050,214312,219048,222994,227230,229861,232518,235175,236754,237990,239279,241910,245830,248064,248090,246748,244799,243170,243170,243170,243804,244594,245909,247225,245909,244094,242250,239645,237225,235094,231676,229019,225914,221994,218048,214125,211757,210415,210389,210366,210366,210129,207498,204867,202236,199842,199842,199842,201184,202782,205413,208056,213028,219152,224413,230979,233873,236675,239306,240832,244541,248454,252426,256478,259346,260695,261984,262984,262984,262984,262984,262984,262984,263010,263036,263063,263089,264401,265691,266980,266954,262984,258801,252250,246751,241489,236464,233899,231340,231432,231805,231549,232088,232780,232241,232241,231703,232036,234601,241014,250530,256969,263407,266143,265938,267779,269837,272975,278144,280869,282094,280869,275600,270625,268025,265525,263375,263350,260225,256475,251700,248975,246975,246725,249000,247975,248100,248100,245825,242075,237175,232425,231175,231175,229700,227175,223200,219450,215950,213450,211175,209925,212175,209700,207200,204700,199925,199925,202450,201200,198700,196175,191150,191900,194425,199425,204450,206088,208588,209863,209863,210225,207725,203950,201425,199563,197038,195788,195788,196175,201200,204950,208725,213700,216175,218675,219900,219900,219925
394640,52,"Grand Rapids, MI",Msa,MI,256500,256475,256450,255075,254800,254825,256075,257450,259950,262444,264944,268694,272444,276175,279925,282919,286169,290419,293194,296425,298200,301450,306175,309925,312400,312425,312425,311175,308700,308700,309950,311200,314925,314900,311400,308900,305150,302650,299900,295925,293175,290425,287925,286900,285900,283650,282400,281150,279900,281150,281475,282725,284000,284000,284925,284950,284950,285850,287100,288325,289325,288450,288450,288475,289950,293200,295700,298175,299425,299925,302200,305975,309750,314000,316725,317950,320450,322843,324093,324093,322818,321150,320414,320414,319164,317914,314925,312425,311175,308675,308425,305950,304725,303500,301225,301200,299925,299900,299488,298638,297163,294688,292600,290973,289948,289198,288973,288700,288475,288975,288950,288975,289200,289425,290600,293100,295600,298100,299675,302175,305925,309700,314200,315700,316725,317975,319725,322225,323700,326075,327325,328550,328563,328663,328688,331188,335175,337675,340175,341425,341175,341425,341400,341400,342675,342425,340700,336950,335675,335675,334900,334900,331175,326478,324103,321603,321510,322517,323642,324892,324960,326175,328258,330341,332341,333900,334317,334733,336483,338819,342594,348094,353094,357925,361650,364425,366925,367000,367130,368528,368528,369703,371323,371323,372926,375426,378351,380854,381125,381625,381526,381851,384976,384851,385525,386325,383825,383825,383575,381525,381025,380400,377900,376650,375925,374350,373100,371850,370598,370534,371809,373559,374811,376500,378650,381663,386663,391863,396638,402139,407364,413322,419872,424358,427708,430375,431900,434175,436100,438150,440150,443150,445150,443199,439949,434949,431924,434450,438200,441813,441088,437363,433613,429475
395167,53,"Tucson, AZ",Msa,AZ,265429,265533,265533,265533,265758,265758,265508,265007,264781,264781,265533,267261,268514,271019,273023,274301,276417,277645,278897,280375,281991,283269,284521,285548,286575,287825,289053,290280,290531,290508,289281,288053,286174,283694,282943,282943,283569,284822,285573,285573,285573,286123,287350,288578,289805,290383,290283,290308,290207,290082,288955,288654,287527,286525,286525,285573,285573,286161,286787,286913,286913,286325,285698,286575,287577,288828,290457,291960,293463,295719,297797,299050,300302,303033,303083,305351,307843,307868,310373,310611,310373,309371,308619,307367,305112,303584,301806,300528,300457,300332,300106,299981,299802,299702,299576,299476,299476,299601,299852,299852,299846,299501,299204,299204,299436,299655,299827,299827,299601,299601,298725,298474,298474,298349,299226,299702,299952,301580,303083,304361,306866,309371,311876,315180,316433,315180,311748,,,303320,305249,308383,312252,315808,319816,323698,327957,332668,338452,342711,343963,346443,346921,348174,350679,350679,350654,350629,350378,346646,341661,336676,332041,331932,332056,333200,334473,336002,339568,342116,344408,345147,345147,345147,344103,343590,343845,344238,346401,348312,349675,351650,355425,360450,364975,372263,377025,380775,384525,386013,387604,390104,391458,390208,391209,389959,392105,395830,396264,398739,397739,394639,392098,389120,387845,388470,389470,389948,388258,385758,384008,381508,379473,378883,376885,375408,374883,372973,371680,370658,370183,370908,372200,373475,373475,373498,373373,373373,374373,374875,375000,376250,377354,381104,385354,388354,392508,393758,397008,404258,411500,418748,422515,423515,425022,427980,430463,431713,431205,429750,429500,428250,427250,424750
753924,54,"Urban Honolulu, HI",Msa,HI,970316,968504,968504,965182,965182,965450,967866,971188,977228,986019,995683,1004139,1006857,1006857,1003837,1000817,999911,998703,992663,986925,979074,971222,967900,962162,959444,959444,959957,962675,965393,965393,965182,965484,965484,965786,969108,968806,968806,968504,965182,965182,965182,967900,971222,977564,983905,986019,988737,988435,982094,977262,970920,963672,962464,959746,958840,958840,957330,958840,957028,958236,961256,968806,978168,982999,982697,976037,968487,962447,961239,960350,958538,956726,954914,953404,953404,950686,946458,941898,938576,938274,940388,944646,950686,956726,961860,964880,965182,965453,965755,966057,966359,966359,966057,965755,964245,962766,962615,962615,963823,965031,965182,965182,968504,974544,980886,987227,991757,993569,996287,999005,999005,999005,999005,999005,1000213,1000213,997193,995985,995985,999005,1007461,1013350,1016672,1014256,1007612,1001723,995683,990549,984509,979074,976054,976054,977564,981188,985717,991757,997764,1001085,1005313,1008031,1010783,1016521,1019843,1030715,1045513,1057593,1071183,1078430,1081450,1084470,1085678,1085678,1084772,1084772,1084772,1084772,1085980,1086215,1085007,1083799,1083799,1083564,1085044,1086252,1086524,1094376,1103164,1112455,1121677,1123580,1130525,1143488,1149750,1162250,1149611,1130361,1117611,1098861,1074000,1049375,1024875,1018625,1031125,1055000,1092500,1111250,1123750,1137500,1101250,1063500,1057250,1044084,1067834,1093084,1096834,1097500,1097500,1085000,1075000,1068750,1066250,1073750,1079125,1075125,1088875,1099875,1107000,1117250,1106000,1095000,1082500,1070000,1050000,1049750,1062250,1093500,1141000,1177500,1202500,1205972,1190972,1184722,1174722,1176250,1188250,1187750,1191475,1180225,1174475,1173725,1180000,1180000,1167500,1147500,1130000,1119722,1113472,1109722,1102222,1106250,1113750,1126267,1151267,1168767
395169,55,"Tulsa, OK",Msa,OK,203458,202752,202046,200870,199717,198541,197576,197576,197553,197576,197600,197600,197623,198306,199458,200635,202046,203693,204893,206775,208881,210081,211728,213257,214421,215574,216045,216139,216139,216139,216351,216139,215927,215245,214092,213151,212210,211739,212186,212186,212186,212186,211739,211739,211716,211716,211716,211716,211739,211739,211716,211716,211716,211716,211739,211739,211739,211739,211739,211622,211034,209834,209810,210845,,214962,216845,218268,219468,221585,223255,225620,228914,231478,233807,234984,235195,235195,236372,238489,240512,242653,243169,242464,241617,239476,237783,236372,235219,236395,237572,237572,237572,236395,235242,236183,237336,239007,241336,242724,243923,244629,244629,244770,245923,245923,245947,246888,246441,246912,247829,247806,247570,247100,244982,242888,241771,241747,242924,243983,245218,246418,248770,251476,254417,256416,257087,257887,257887,259392,262251,264604,267639,269779,270979,272179,274791,277355,279708,282060,282272,282884,284648,284648,284672,285260,283495,283472,283472,282884,282883,282883,283015,281580,280733,280521,280277,280888,280888,280252,279029,278393,278393,278393,278857,278393,278246,278248,278380,279112,279026,279316,281725,283740,288958,,,,,323529,319804,318029,320779,324850,327100,326921,323096,319446,314696,308400,304725,300061,297561,296436,296436,297125,295850,294475,291975,291285,291310,291560,291560,290643,293118,295368,296118,296781,295556,293554,292554,289870,286618,285120,284619,284746,285954,286584,289085,292645,297519,305369,311214,316499,319670,320069,321915,323300,327925,330296,332105,335625,338750,343750,348750,351250,350639,348139,344389,341889,337922,335097,332572,328797
394619,56,"Fresno, CA",Msa,CA,345916,345903,347234,346179,347497,348576,349881,351202,349884,348819,347247,345916,345916,345916,345650,344305,342438,341133,341663,344073,347005,349641,350976,353639,355236,356568,358697,358936,358936,358936,359444,358139,359204,359204,358964,360030,360269,361334,360269,357873,355236,352813,351215,351100,350301,348996,347931,347247,346715,347247,347247,346715,346688,346129,344798,343439,342135,340830,340830,340723,339392,338060,336716,335517,336822,337887,338833,339765,339765,340031,340430,341762,343120,345117,347767,349498,352161,355488,359229,363224,366952,369590,371720,374356,375927,377285,378158,379249,380581,381912,383171,383410,382225,379562,376873,374210,372732,372732,372732,372745,372745,372479,371174,369856,368271,366514,365156,363798,362719,362080,363438,364663,365995,367326,368551,369723,369749,368418,365728,364690,365755,368418,373850,377845,380774,382553,379916,377253,374591,374143,378138,382132,386126,388789,390094,391399,394326,398123,400813,403502,404570,406883,409014,413248,416553,416718,414508,411579,408247,405885,405965,404660,404792,403935,400394,398025,395876,394917,397925,399224,400198,401157,399452,397577,396382,396382,397684,400681,403094,404275,403158,401663,398949,395013,390874,390874,391999,394874,402375,405688,413624,420724,424974,430661,435450,438825,442063,445788,443288,441188,440950,435588,430613,428113,425860,426248,428723,429973,431225,432475,433750,436222,439947,444672,449397,454425,455425,454450,453963,452588,452613,452613,454600,456475,457975,461725,465500,468750,470998,470998,468498,462870,455623,445623,434373,428500,424750,425988,430738,435960,444685,449697,454697,457225,458933,461250,461609,463859,463926,464109,464000,461750,460000,459988
